TK.3124..HNE,TK.3124..HNN,TK.3124..HNZ,datetime
0.005908018480833266,0.001120660851053924,-5.139972410346897e-05,2023-02-06T01:17:30.470000Z
0.005559052426138327,0.000860909430672631,7.660558752886904e-05,2023-02-06T01:17:30.480000Z
0.005728653874960024,0.0011362063171559244,-0.0001356683023598491,2023-02-06T01:17:30.490000Z
0.005726986102433919,0.0008553015724994914,0.00010522028162650021,2023-02-06T01:17:30.500000Z
0.005836208542274831,0.0010670545980599156,-0.00011339859201297357,2023-02-06T01:17:30.510000Z
0.005549642788757245,0.0008375322525474639,3.4329009643065585e-05,2023-02-06T01:17:30.520000Z
0.005787346451850213,0.0009922051917820376,-0.00021140644883817504,2023-02-06T01:17:30.530000Z
0.005673246627419086,0.0008989246294680874,7.059020452565198e-05,2023-02-06T01:17:30.540000Z
0.005920773407384224,0.001030050388046493,-0.00019763900765272234,2023-02-06T01:17:30.550000Z
0.005517971080365694,0.0008246231864508522,9.049319475779397e-05,2023-02-06T01:17:30.560000Z
0.005808086256366259,0.0010739416156464393,-0.00028870925688064355,2023-02-06T01:17:30.570000Z
0.0055464277007159545,0.0009553754757035435,0.00010669427602810847,2023-02-06T01:17:30.580000Z
0.0059706327296143655,0.0010933122805164622,-0.00018978179019368084,2023-02-06T01:17:30.590000Z
0.00546219037530405,0.0008576398330046683,0.00020879072523004907,2023-02-06T01:17:30.600000Z
0.005838769605041943,0.0010427734339931868,-0.00020163298031977047,2023-02-06T01:17:30.610000Z
0.0055337971594841716,0.0009484931108846784,0.00028937202578421063,2023-02-06T01:17:30.620000Z
0.0059621830292616,0.0010055480132511473,-0.00010423483202564217,2023-02-06T01:17:30.630000Z
0.005465391457316681,0.0009968156490140713,0.0002814077175011069,2023-02-06T01:17:30.640000Z
0.005786961388037248,0.0010492833919041127,-0.00013040971521925218,2023-02-06T01:17:30.650000Z
0.005602666521898948,0.0010539123633436856,0.0003998066710457104,2023-02-06T01:17:30.660000Z
0.005961929066719003,0.00100866437423742,-4.4915700327848494e-05,2023-02-06T01:17:30.670000Z
0.005628593120614568,0.0010810345317249857,0.0005083491408221767,2023-02-06T01:17:30.680000Z
0.00577435190973748,0.0008571315343237841,-0.00011278107205841363,2023-02-06T01:17:30.690000Z
0.005569431579516657,0.0010723642901228252,0.0004488702869875868,2023-02-06T01:17:30.700000Z
0.0059175804655069286,0.0009089717517803965,-0.00012760868213715544,2023-02-06T01:17:30.710000Z
0.00558670671397568,0.0010566368755308112,0.00046178830767737986,2023-02-06T01:17:30.720000Z
0.005788298610305881,0.0009232480440282955,-0.0002397578112131186,2023-02-06T01:17:30.730000Z
0.005619577289850037,0.0010581911200854672,0.00038360661805355206,2023-02-06T01:17:30.740000Z
0.005855970534529129,0.0008707654659342277,-0.00031538579138571017,2023-02-06T01:17:30.750000Z
0.005701980889061617,0.0010223507767193752,0.00037915488775156864,2023-02-06T01:17:30.760000Z
0.005655927464423823,0.0008644225490820104,-0.0003188169409865882,2023-02-06T01:17:30.770000Z
0.005757705853084888,0.0011612108278094481,0.0003053607459985841,2023-02-06T01:17:30.780000Z
0.005804143712557638,0.0008560781027517184,-0.00020954882560872968,2023-02-06T01:17:30.790000Z
0.00580040127717368,0.0010902388345164383,0.0003821939960090355,2023-02-06T01:17:30.800000Z
0.00555740509550972,0.0007702793623004434,-0.00024302796645285784,2023-02-06T01:17:30.810000Z
0.005711711465489787,0.001073161567585347,0.0002412158559002305,2023-02-06T01:17:30.820000Z
0.0057571197657964365,0.000788468232274362,-0.00025433485132534404,2023-02-06T01:17:30.830000Z
0.005826975382556334,0.00102018225703837,0.00019614034376129,2023-02-06T01:17:30.840000Z
0.005659579917112645,0.0008295080055017183,-0.00030466704962720523,2023-02-06T01:17:30.850000Z
0.005645269460114472,0.0011164533174343964,0.00011828130320034787,2023-02-06T01:17:30.860000Z
0.00577443087571554,0.000962770142274682,-0.00023155584998227525,2023-02-06T01:17:30.870000Z
0.005785797912780738,0.0010462270255684931,0.00016523102868685932,2023-02-06T01:17:30.880000Z
0.005644352708380507,0.0008770961912499971,-0.0001864722487935418,2023-02-06T01:17:30.890000Z
0.0056950571965938696,0.0010449203107352186,2.7821141979648504e-05,2023-02-06T01:17:30.900000Z
0.005695696961914402,0.0009397794452348095,-0.00012685996069983219,2023-02-06T01:17:30.910000Z
0.005933327060794101,0.0010700112311969377,1.4071032740832953e-07,2023-02-06T01:17:30.920000Z
0.005583079366668012,0.0009282308509868865,-7.966935232297522e-05,2023-02-06T01:17:30.930000Z
0.005757706519574421,0.0010918225565346238,-8.700762316412591e-05,2023-02-06T01:17:30.940000Z
0.005573790603030187,0.0009319328487718936,9.86208174624803e-06,2023-02-06T01:17:30.950000Z
0.005817414047176865,0.0010371614397353059,3.245990806121831e-05,2023-02-06T01:17:30.960000Z
0.005616288439433946,0.0009497235672030542,0.00017932703653043743,2023-02-06T01:17:30.970000Z
0.005653069263584376,0.0010723262585404503,-4.85351175168125e-05,2023-02-06T01:17:30.980000Z
0.005692623998001278,0.0009779094559792742,0.00024123806009203422,2023-02-06T01:17:30.990000Z
0.00579917415382836,0.0009565365488498313,5.7075228224579e-05,2023-02-06T01:17:31.000000Z
0.005703567165926201,0.0009608449093190709,0.0003323558530822742,2023-02-06T01:17:31.010000Z
0.005672413847318177,0.0008978870608487013,-7.391418060012089e-05,2023-02-06T01:17:31.020000Z
0.005686359470926049,0.0010271340720943301,0.00033410951314026457,2023-02-06T01:17:31.030000Z
0.00589843120296354,0.0008829544495692376,-3.789225830590493e-05,2023-02-06T01:17:31.040000Z
0.005574839864775203,0.0010011060899108907,0.0003900797447718762,2023-02-06T01:17:31.050000Z
0.005755814781561157,0.000961336987053588,-0.00013608467225920685,2023-02-06T01:17:31.060000Z
0.005583943586878525,0.0010243711860448035,0.00036287889382317456,2023-02-06T01:17:31.070000Z
0.005941269348314822,0.0008794868096732774,-0.00018327884709871492,2023-02-06T01:17:31.080000Z
0.005678813670346217,0.0009692690588268222,0.00040237591695892655,2023-02-06T01:17:31.090000Z
0.005789231520913655,0.0009316799986147148,-0.0002585318072287827,2023-02-06T01:17:31.100000Z
0.005625723295650595,0.001054658109366238,0.0003188237801128165,2023-02-06T01:17:31.110000Z
0.0059110860250238114,0.0009404320235913279,-0.00021881826534694281,2023-02-06T01:17:31.120000Z
0.0057519313728011685,0.001094845290345207,0.0003797113339961911,2023-02-06T01:17:31.130000Z
0.005723364359018662,0.0008794116784270474,-0.0001662461806446506,2023-02-06T01:17:31.140000Z
0.005531756887336024,0.0009850452232422664,0.00023345937149601056,2023-02-06T01:17:31.150000Z
0.005809894223680499,0.000882621554314127,-0.0003481373081123192,2023-02-06T01:17:31.160000Z
0.005712953281403585,0.0011172390934170756,0.00016726573650666655,2023-02-06T01:17:31.170000Z
0.005818132929025269,0.0009329197454649567,-0.0002792274330622531,2023-02-06T01:17:31.180000Z
0.005609362336561692,0.0010699826082812074,0.000233698508876351,2023-02-06T01:17:31.190000Z
0.005851490186130872,0.0009724055017830937,-0.000216451319330907,2023-02-06T01:17:31.200000Z
0.005633269426553916,0.0009960724481075474,0.00020859460602031993,2023-02-06T01:17:31.210000Z
0.005723225541287574,0.0009658865247060895,-0.00028568425554281556,2023-02-06T01:17:31.220000Z
0.005596159131069769,0.0009787019721363504,0.00010532564276116337,2023-02-06T01:17:31.230000Z
0.0058072045188988525,0.0009777214143410972,-0.0002216506156402333,2023-02-06T01:17:31.240000Z
0.005755698840404749,0.001047185686754149,0.0001494598078029689,2023-02-06T01:17:31.250000Z
0.005715762694412109,0.0009587011092649918,-7.95032306614013e-05,2023-02-06T01:17:31.260000Z
0.005681479395003601,0.0009815324588648038,8.415413526910165e-05,2023-02-06T01:17:31.270000Z
0.005737564048395544,0.0008986204445798736,-0.0001050536970164916,2023-02-06T01:17:31.280000Z
0.005865785127731213,0.0009787168850506026,-2.9525610775963408e-05,2023-02-06T01:17:31.290000Z
0.005688802131421937,0.0010079884069621975,2.5740557141098092e-05,2023-02-06T01:17:31.300000Z
0.005641169201197106,0.0009848471124012767,1.5710858575368933e-05,2023-02-06T01:17:31.310000Z
0.005699596782846853,0.001061734934639882,8.884722950097957e-05,2023-02-06T01:17:31.320000Z
0.005740234041832031,0.0009145009807253985,-1.771801955009154e-05,2023-02-06T01:17:31.330000Z
0.005675376457203614,0.0010503515294376388,5.807969096878312e-05,2023-02-06T01:17:31.340000Z
0.0056779852563012805,0.0007985640219945087,-0.00011327380441193181,2023-02-06T01:17:31.350000Z
0.005767760093832121,0.0011355121125591024,0.00010610961612153024,2023-02-06T01:17:31.360000Z
0.0058166630397303125,0.0008569682089670952,-5.346493032984678e-05,2023-02-06T01:17:31.370000Z
0.005699269464007736,0.0011596606474816604,0.000252065774341631,2023-02-06T01:17:31.380000Z
0.0056756703401147105,0.0008096563307150784,-6.31528472166872e-06,2023-02-06T01:17:31.390000Z
0.0055768130721798774,0.0011529691065273898,0.00026769011505790494,2023-02-06T01:17:31.400000Z
0.00589086024905015,0.0007982782537556483,-6.453481354603135e-05,2023-02-06T01:17:31.410000Z
0.005664594455668597,0.0012038439264463422,0.0004252970032969631,2023-02-06T01:17:31.420000Z
0.005814293196204919,0.0007430172726387914,-2.0307911801396387e-05,2023-02-06T01:17:31.430000Z
0.0055712529213312705,0.0012120188779651908,0.00033130131473964596,2023-02-06T01:17:31.440000Z
0.005838627793177639,0.0006743998529196077,-0.00014911555707641428,2023-02-06T01:17:31.450000Z
0.005705779264455744,0.0012064333826959806,0.0002618977182854069,2023-02-06T01:17:31.460000Z
0.005768844619011665,0.0006932334838080484,-0.0001983894768473641,2023-02-06T01:17:31.470000Z
0.0057046804792017245,0.0013602236796712716,0.0001920775398220285,2023-02-06T01:17:31.480000Z
0.005850769997589495,0.0007198377953809886,-0.0001721115422717301,2023-02-06T01:17:31.490000Z
0.005725639339268362,0.0013675798285407972,0.00026885340472594205,2023-02-06T01:17:31.500000Z
0.005728263875762471,0.0006627619266651195,-9.858518684511634e-05,2023-02-06T01:17:31.510000Z
0.005524114368718224,0.0012465313003110477,0.00013152868361967587,2023-02-06T01:17:31.520000Z
0.005869841483716516,0.0005600378197579125,-0.00031220884848500623,2023-02-06T01:17:31.530000Z
0.005734615693476729,0.001352782668439313,0.00016426446380047078,2023-02-06T01:17:31.540000Z
0.005842753173536267,0.0007576081516680074,-0.0001451285334238994,2023-02-06T01:17:31.550000Z
0.005535108363998121,0.0013248173508684175,0.0001546400143376379,2023-02-06T01:17:31.560000Z
0.0058728798920990736,0.0007078092005483909,-0.00021943740524205067,2023-02-06T01:17:31.570000Z
0.0056370499921332045,0.0011748294504499602,0.0001465074600093245,2023-02-06T01:17:31.580000Z
0.005851332204227399,0.000598317954702895,-8.757405413485168e-05,2023-02-06T01:17:31.590000Z
0.005596373032858266,0.001103641336145694,7.685514971751591e-05,2023-02-06T01:17:31.600000Z
0.0058510726063496585,0.0006417664356660294,-0.0001056178206463763,2023-02-06T01:17:31.610000Z
0.005761577952791311,0.001184764626172969,4.455847815205786e-05,2023-02-06T01:17:31.620000Z
0.005827603360309897,0.0008075972688731407,-3.387621044136924e-05,2023-02-06T01:17:31.630000Z
0.00551809389463047,0.0012688673337317093,-6.474828841528021e-05,2023-02-06T01:17:31.640000Z
0.005754501960414496,0.00099163027733741,-0.00014017560933536158,2023-02-06T01:17:31.650000Z
0.0056884138566521275,0.0013157354207319423,-7.049924271387656e-05,2023-02-06T01:17:31.660000Z
0.00593156996694157,0.0009918540191817032,9.31347306384352e-05,2023-02-06T01:17:31.670000Z
0.005608851074618762,0.001069498632137421,9.549536677695425e-05,2023-02-06T01:17:31.680000Z
0.005777978414568225,0.0008476232660841936,0.00014571482560943132,2023-02-06T01:17:31.690000Z
0.005582300615728146,0.0008920844906631114,4.332005428621851e-05,2023-02-06T01:17:31.700000Z
0.005858475143681507,0.0009009122443478018,0.00011669914091558819,2023-02-06T01:17:31.710000Z
0.005666147397712218,0.000979019037649312,-4.782962322376812e-06,2023-02-06T01:17:31.720000Z
0.005861067113341203,0.0010773809941528,0.00017191205877198725,2023-02-06T01:17:31.730000Z
0.005742201434363386,0.0010450851300694345,-6.459477704767736e-06,2023-02-06T01:17:31.740000Z
0.0057053394818045045,0.0010914368600118626,0.00019479959290805333,2023-02-06T01:17:31.750000Z
0.005598766872563424,0.0010374029730174476,-4.2214577862583386e-05,2023-02-06T01:17:31.760000Z
0.005645095189172214,0.0010429954067645354,0.0001484607512169204,2023-02-06T01:17:31.770000Z
0.005728133165615473,0.0009332011814570604,-0.00015595942092446377,2023-02-06T01:17:31.780000Z
0.005746752088918107,0.001033358912800853,0.0002851885420421474,2023-02-06T01:17:31.790000Z
0.005626355233186923,0.0009676151641521932,-2.2902889265452588e-05,2023-02-06T01:17:31.800000Z
0.005737880174522211,0.0010650885670433952,0.0002633296232628646,2023-02-06T01:17:31.810000Z
0.0057283883053117915,0.0008589635620079223,-0.00011879208621571695,2023-02-06T01:17:31.820000Z
0.005839325891538596,0.0010260095936394534,0.00017319374711423455,2023-02-06T01:17:31.830000Z
0.005714232481166231,0.0008725296677079411,-0.0001061246133193953,2023-02-06T01:17:31.840000Z
0.00576257661827195,0.0010555663433378455,0.00017742986145548775,2023-02-06T01:17:31.850000Z
0.00579110390149194,0.0007851945791028628,-9.903340515395135e-05,2023-02-06T01:17:31.860000Z
0.005732209842714135,0.0009599945626666677,0.00011823960508148267,2023-02-06T01:17:31.870000Z
0.005749966239616684,0.0008547938206479935,-0.00014076761250062149,2023-02-06T01:17:31.880000Z
0.005735455443172133,0.001021134131189654,8.854967870686181e-05,2023-02-06T01:17:31.890000Z
0.005943306695327588,0.0010390212001183926,-0.00010205859300876548,2023-02-06T01:17:31.900000Z
0.005706868648194349,0.0010917628866351791,0.00012897219333414997,2023-02-06T01:17:31.910000Z
0.005783243446445955,0.0010628292114223741,-0.00013698049713097108,2023-02-06T01:17:31.920000Z
0.005443873559799355,0.000956689404932588,-2.845403042198343e-05,2023-02-06T01:17:31.930000Z
0.005742020636321262,0.0009867684629665532,-0.00023104599025043358,2023-02-06T01:17:31.940000Z
0.005812112786106832,0.0009905826571563947,8.612082088184831e-06,2023-02-06T01:17:31.950000Z
0.00597366160081951,0.000980147048547113,3.802387111092968e-05,2023-02-06T01:17:31.960000Z
0.005759254637078872,0.0010341438238569152,0.0001240557214438942,2023-02-06T01:17:31.970000Z
0.005724134228602837,0.0010462461416255089,0.00011831455971251792,2023-02-06T01:17:31.980000Z
0.005677707046269878,0.0009146774463380034,-4.995467964241662e-06,2023-02-06T01:17:31.990000Z
0.005732467236470493,0.0009906214056067178,1.425583299749696e-05,2023-02-06T01:17:32.000000Z
0.005618132836146856,0.000870334505696384,-0.00013012050085594955,2023-02-06T01:17:32.010000Z
0.00587231757528857,0.0011461769854098915,1.7063788249782608e-05,2023-02-06T01:17:32.020000Z
0.005708703501088016,0.0009390101990804165,5.566776600019289e-05,2023-02-06T01:17:32.030000Z
0.005883391471119601,0.0012366488419518018,0.00024920892874829014,2023-02-06T01:17:32.040000Z
0.005459158728376044,0.0007876117006364158,9.83955383192736e-05,2023-02-06T01:17:32.050000Z
0.00572372289859758,0.0011551990173927172,8.618152511659834e-05,2023-02-06T01:17:32.060000Z
0.005698468131844168,0.0007788484780569205,-5.643761047453566e-05,2023-02-06T01:17:32.070000Z
0.005917264021148755,0.0012131308775116896,0.0001537879413885131,2023-02-06T01:17:32.080000Z
0.005714336273131803,0.0008495890834298024,-4.270413966290428e-05,2023-02-06T01:17:32.090000Z
0.005706975448902197,0.0012510524203335873,0.00012795929721639196,2023-02-06T01:17:32.100000Z
0.0057369556459317145,0.0007257835445521993,-0.00012633338232537206,2023-02-06T01:17:32.110000Z
0.0057397157628956055,0.001203895192267681,0.00013822055857894976,2023-02-06T01:17:32.120000Z
0.00578270154456492,0.0007101309060228625,-3.9846748505012465e-05,2023-02-06T01:17:32.130000Z
0.005806994454994125,0.0013261954642262443,0.00018393859475924015,2023-02-06T01:17:32.140000Z
0.005723187941474166,0.0007217299225594076,9.074820906862513e-06,2023-02-06T01:17:32.150000Z
0.005754214410860442,0.0013159865257392775,0.00012635845125971528,2023-02-06T01:17:32.160000Z
0.005567014048241141,0.0006432081542891428,-7.299173895018256e-05,2023-02-06T01:17:32.170000Z
0.005762510520142955,0.0013169126793585062,7.291134998620811e-05,2023-02-06T01:17:32.180000Z
0.005793207908540142,0.0006106520037202325,7.621179188135688e-05,2023-02-06T01:17:32.190000Z
0.0058964418263146405,0.0013236081892765992,0.00020241154272226947,2023-02-06T01:17:32.200000Z
0.005715784294500305,0.0007033439023738415,9.680087260108272e-05,2023-02-06T01:17:32.210000Z
0.005600397097885258,0.001298136111821227,1.3058934148640898e-05,2023-02-06T01:17:32.220000Z
0.0058199493911355255,0.0006283346270272075,-6.524093709593948e-05,2023-02-06T01:17:32.230000Z
0.0057629313326641495,0.0012593660613285623,-2.2797056909711527e-05,2023-02-06T01:17:32.240000Z
0.005871524305757991,0.0006898088523652402,4.7796743356522585e-06,2023-02-06T01:17:32.250000Z
0.005610526449003868,0.0012739101038506183,-1.1056304295959292e-05,2023-02-06T01:17:32.260000Z
0.005769169931542999,0.0007300353228646917,-9.649433018065745e-05,2023-02-06T01:17:32.270000Z
0.005662050498286833,0.0012149860085970468,-0.00011768667635241338,2023-02-06T01:17:32.280000Z
0.005715970628351727,0.0006847382972190804,-6.973346786268893e-05,2023-02-06T01:17:32.290000Z
0.005757658724184525,0.0011725232235429942,-7.099400706906771e-05,2023-02-06T01:17:32.300000Z
0.0057779528068075845,0.0007178055823405827,-2.5534189852582934e-05,2023-02-06T01:17:32.310000Z
0.005784202168587775,0.00120417764691479,-1.5272114799302906e-05,2023-02-06T01:17:32.320000Z
0.00562007790722398,0.0008031753117581716,-2.2118914101528406e-05,2023-02-06T01:17:32.330000Z
0.005644844881267428,0.0011561602224785324,-8.620862086899199e-05,2023-02-06T01:17:32.340000Z
0.0056916706524789635,0.0007642510187365651,-7.605829315456466e-06,2023-02-06T01:17:32.350000Z
0.005886711160334125,0.0011092383610565792,9.668147416393436e-05,2023-02-06T01:17:32.360000Z
0.0057738108150175525,0.0008731512784221913,0.00019293151161139387,2023-02-06T01:17:32.370000Z
0.00570019323278292,0.0010583335317798286,0.00020169286669632634,2023-02-06T01:17:32.380000Z
0.0056291292468872755,0.0009751880302419626,1.770622739193835e-05,2023-02-06T01:17:32.390000Z
0.0058535300076363005,0.0009843403447268079,0.00014100027655559547,2023-02-06T01:17:32.400000Z
0.005664553357458484,0.00102231494119878,5.2840837646206394e-05,2023-02-06T01:17:32.410000Z
0.005954999936411549,0.0009751942684609182,0.00013403666820025194,2023-02-06T01:17:32.420000Z
0.005689771195716058,0.001081188402533989,3.467611649075423e-05,2023-02-06T01:17:32.430000Z
0.005991060204239123,0.0010038359794309908,8.342943427489026e-05,2023-02-06T01:17:32.440000Z
0.0054011960126127455,0.0011206394259271832,-6.134475855858106e-05,2023-02-06T01:17:32.450000Z
0.005919987471010407,0.000910816537070603,6.58517733874144e-05,2023-02-06T01:17:32.460000Z
0.005479546015527377,0.0011313942546639691,1.9443083121116015e-05,2023-02-06T01:17:32.470000Z
0.006170880110506002,0.0008964471854745238,0.0002316211329127941,2023-02-06T01:17:32.480000Z
0.005366653861077008,0.001067560550313824,9.723474975051142e-05,2023-02-06T01:17:32.490000Z
0.005811439618331464,0.0008025530105506328,4.883549800855184e-05,2023-02-06T01:17:32.500000Z
0.005250850644850532,0.0011549752582282597,-0.000237840700874814,2023-02-06T01:17:32.510000Z
0.006076263760890971,0.0007668032369000902,6.984387309825387e-05,2023-02-06T01:17:32.520000Z
0.005644699733064978,0.001181672923913752,7.493121117832697e-05,2023-02-06T01:17:32.530000Z
0.006096448820688617,0.0007560713981614939,0.0003213083172669995,2023-02-06T01:17:32.540000Z
0.005298181722428469,0.0011927775670048648,-7.444448654651917e-05,2023-02-06T01:17:32.550000Z
0.006000683214183016,0.0007074760845676146,7.842219715284982e-05,2023-02-06T01:17:32.560000Z
0.005394523916953087,0.001213379738605165,-0.00016825893871748044,2023-02-06T01:17:32.570000Z
0.006245469626601236,0.0007470950322034303,0.0001759473318447206,2023-02-06T01:17:32.580000Z
0.005464100618639016,0.0011887546794641555,-4.6002422086932616e-05,2023-02-06T01:17:32.590000Z
0.006141243413283519,0.0008448935193226006,0.00018373434865388561,2023-02-06T01:17:32.600000Z
0.005282740626706225,0.0012389344195933168,-0.00013449572521312032,2023-02-06T01:17:32.610000Z
0.005941754118765167,0.0008061575362032855,-6.469497503952907e-05,2023-02-06T01:17:32.620000Z
0.005390288708085696,0.0012027065920097895,-0.0003626822909539214,2023-02-06T01:17:32.630000Z
0.006233356624057122,0.0007562619785203208,7.469669420191819e-05,2023-02-06T01:17:32.640000Z
0.005580766700855298,0.0012095215458813335,-0.00013995682859247274,2023-02-06T01:17:32.650000Z
0.005816194693462317,0.0008175093157798159,0.00015202057967832842,2023-02-06T01:17:32.660000Z
0.005466736222291632,0.001204872604665264,-0.00023191510253296095,2023-02-06T01:17:32.670000Z
0.005927042499540908,0.0007035645981682985,0.00015909148097308738,2023-02-06T01:17:32.680000Z
0.00558825616937828,0.0011113751461073447,-9.628500458789639e-05,2023-02-06T01:17:32.690000Z
0.005802267872879113,0.0007811175333103032,0.0002930338389945886,2023-02-06T01:17:32.700000Z
0.005567017609837163,0.001164319908944152,2.997158898913772e-05,2023-02-06T01:17:32.710000Z
0.005833907025840905,0.0008543477807428768,0.0002886162179785934,2023-02-06T01:17:32.720000Z
0.00565549008107321,0.0010518251717362927,5.032995461777256e-06,2023-02-06T01:17:32.730000Z
0.005790162102546807,0.000871622511274449,0.00021238550670354405,2023-02-06T01:17:32.740000Z
0.005604547744550548,0.0009602189116786838,-6.994613052418996e-06,2023-02-06T01:17:32.750000Z
0.005777457785570943,0.0008854399498899217,0.00015111034928175227,2023-02-06T01:17:32.760000Z
0.005741704665610461,0.0010777647343946993,-2.8742453847163674e-05,2023-02-06T01:17:32.770000Z
0.0057225678504185164,0.0009751223803811551,0.00013270493025642575,2023-02-06T01:17:32.780000Z
0.005636823160748139,0.0010896971330100365,-0.00020150449197702444,2023-02-06T01:17:32.790000Z
0.005689391586038806,0.000939814125507132,-1.9578402604697452e-05,2023-02-06T01:17:32.800000Z
0.005869185908788267,0.0010462745409374238,-0.0001499037850678749,2023-02-06T01:17:32.810000Z
0.005671242677732069,0.0009486833666880701,0.00010170043451893374,2023-02-06T01:17:32.820000Z
0.005779909826765172,0.0010295197896965063,6.205442073494715e-05,2023-02-06T01:17:32.830000Z
0.005737316723755388,0.001038057475595273,0.00011814842492984257,2023-02-06T01:17:32.840000Z
0.005586039173038781,0.0009832830576850173,7.165666591437691e-05,2023-02-06T01:17:32.850000Z
0.005628382814155771,0.0009857286973093053,3.551255266514749e-05,2023-02-06T01:17:32.860000Z
0.00570387849707328,0.0009652488171309699,0.00016212802051755645,2023-02-06T01:17:32.870000Z
0.005815800941119556,0.001009729379050284,9.005975172555007e-05,2023-02-06T01:17:32.880000Z
0.005727759249618318,0.0009295578718501663,0.00027110336003998147,2023-02-06T01:17:32.890000Z
0.005619981635041131,0.0010203369839626012,4.86006230588365e-05,2023-02-06T01:17:32.900000Z
0.0056959280467887095,0.0009725272712560837,9.171005422350756e-05,2023-02-06T01:17:32.910000Z
0.0056534177925329195,0.0010195668945198674,-0.00018063464502358074,2023-02-06T01:17:32.920000Z
0.005902805639267867,0.001013131030756018,0.0001277504695190168,2023-02-06T01:17:32.930000Z
0.005732923676281172,0.0009737814050490264,-2.666410951351894e-05,2023-02-06T01:17:32.940000Z
0.005747678969574731,0.001036135307089177,0.00021814118901059367,2023-02-06T01:17:32.950000Z
0.005694365579474044,0.0009589276329362472,-0.00018678525567106252,2023-02-06T01:17:32.960000Z
0.005556078440540723,0.0010310055374615744,-4.336529260443959e-06,2023-02-06T01:17:32.970000Z
0.005775135768801801,0.0009346479040868957,-0.00043392675174437715,2023-02-06T01:17:32.980000Z
0.005640747847228741,0.0009849728776208514,0.0001489587298311464,2023-02-06T01:17:32.990000Z
0.006198989660358243,0.0009422872166586896,-4.929412806741566e-05,2023-02-06T01:17:33.000000Z
0.005471926201270151,0.0009996515969867906,0.000286732155245506,2023-02-06T01:17:33.010000Z
0.005957868976204569,0.001043581280837666,-0.00015636177087417305,2023-02-06T01:17:33.020000Z
0.005259793433686273,0.0008319268619592112,-1.94751278575341e-05,2023-02-06T01:17:33.030000Z
0.005951243215719742,0.001050000374258834,-0.00015649929752209837,2023-02-06T01:17:33.040000Z
0.0057378281034001916,0.0008205448345419052,0.00022312121351694876,2023-02-06T01:17:33.050000Z
0.005997941653832502,0.0010733014447244134,0.0001868905863843584,2023-02-06T01:17:33.060000Z
0.005476668888523473,0.0008817741228403011,0.00018547791364138534,2023-02-06T01:17:33.070000Z
0.005632187853496876,0.0010261856658857116,-0.0001945815357121387,2023-02-06T01:17:33.080000Z
0.005406744930544613,0.0009835442163502442,-4.2534256284458095e-05,2023-02-06T01:17:33.090000Z
0.006136414854859115,0.0009430010415299891,-6.077551048600712e-05,2023-02-06T01:17:33.100000Z
0.005491885223910569,0.0009713408047168155,0.0001964764400971264,2023-02-06T01:17:33.110000Z
0.006065826285159106,0.0010560234986058922,0.00021658814477533891,2023-02-06T01:17:33.120000Z
0.005056849701809311,0.0010003047474712002,-8.585772529179359e-05,2023-02-06T01:17:33.130000Z
0.005790119324695293,0.0011098638880160609,-0.00013456501476427258,2023-02-06T01:17:33.140000Z
0.005557491796916809,0.0009070634419694395,-3.487427371551647e-05,2023-02-06T01:17:33.150000Z
0.006408207357457278,0.0009566857892832621,0.00018114259857526422,2023-02-06T01:17:33.160000Z
0.00553346336116421,0.0009260758690466677,0.00025598227109882023,2023-02-06T01:17:33.170000Z
0.005980197807051004,0.001023752787109343,0.0003182165326141425,2023-02-06T01:17:33.180000Z
0.005130113776876523,0.0010241316350467434,-5.9914525734933163e-05,2023-02-06T01:17:33.190000Z
0.00581603963581209,0.0010648538638959363,5.717908963479938e-06,2023-02-06T01:17:33.200000Z
0.00562771272848973,0.0009683867775573657,-0.0001045727515048861,2023-02-06T01:17:33.210000Z
0.006195086489319877,0.0007930219061046935,0.0002050832334521945,2023-02-06T01:17:33.220000Z
0.005529578967211837,0.001053321088992815,4.978114666097955e-06,2023-02-06T01:17:33.230000Z
0.005843360758495002,0.0009509290741409807,0.00026727065756887436,2023-02-06T01:17:33.240000Z
0.005303251582984348,0.0010636184121168048,-8.001806504669522e-05,2023-02-06T01:17:33.250000Z
0.005879515428897446,0.0009058387459707274,0.00010959613438555985,2023-02-06T01:17:33.260000Z
0.005427391355970398,0.0010409682990431427,-0.00012454302628137626,2023-02-06T01:17:33.270000Z
0.0059733246886435705,0.0009276564702963828,1.748764270323999e-05,2023-02-06T01:17:33.280000Z
0.005335750562049333,0.0010647006797526385,-0.00028552465798384146,2023-02-06T01:17:33.290000Z
0.0059796397839856725,0.0009462484016770326,0.00011661094144305902,2023-02-06T01:17:33.300000Z
0.005676247176960757,0.0009870002398128035,6.0448406875172424e-05,2023-02-06T01:17:33.310000Z
0.005938399828405091,0.0008953541601347995,0.0001910026795742185,2023-02-06T01:17:33.320000Z
0.005534173512036248,0.0010718078835413774,-0.0001280685885030238,2023-02-06T01:17:33.330000Z
0.005711151136908151,0.0009222766047607766,5.656672513052417e-05,2023-02-06T01:17:33.340000Z
0.005658217313100648,0.0011669975148697754,-0.00015487726263599215,2023-02-06T01:17:33.350000Z
0.0057685599280561245,0.0008711751482816005,0.0001093055073323986,2023-02-06T01:17:33.360000Z
0.005734348579201236,0.0010851562961365897,-5.7524461709246295e-05,2023-02-06T01:17:33.370000Z
